Reaction,Pvalue,Padj,Reject,FC
R00200_c,1.1316933501002751e-08,2.0824473564345178e-08,True,0.34256605129223716
R00710_c,0.0002704973445409677,0.00039362027378030476,True,0.178219949283495
R02557_c_reverse,0.0002704973445409677,0.00039362027378030476,True,0.16364428101097406
R04880_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.5340414968846122
R06265_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.42770226699497116
R00408_m,1.4334782434603487e-07,2.459056173740923e-07,True,0.2091523908799294
R03367_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.4027641801870394
TCP20,0.012298612583953778,0.016458819800513197,True,0.16951264575354633
R01514_p,1.1316933501002751e-08,2.0824473564345178e-08,True,0.1839319794424408
R05982_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.508400737664385
R07613_c_reverse,0.001115801546231492,0.0015626158822224213,True,0.14796990604222335
R01092_c_reverse,1.3259673752008224e-06,2.166031867102247e-06,True,0.21813683877890946
R00959_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3022746876989868
Ex5,5.803555641539872e-10,1.2044756462605702e-09,True,0.12847184944699677
TCX11_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.31522626315136654
R06085N_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.5061093460244284
R03084_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.35695502071155677
R04955_p_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.5088254865918914
R04966_p_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.45241623308601003
TCX8,1.4508889103849681e-11,3.842730879806213e-11,True,0.27886367491264985
R00267_m,1.3259673752008224e-06,2.166031867102247e-06,True,0.18360398814939324
R01056_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.38814586672012324
R00342_c_reverse,5.569062975843453e-05,8.42345726095318e-05,True,0.1846230578936389
R01288_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.27262769093807443
TCM13_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.28252849836293753
R02739_p,1.1316933501002751e-08,2.0824473564345178e-08,True,0.20359570455669418
TCP9_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.19362350218447366
R08379_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2512393013306765
TCM11_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.24013843821946776
R04515_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.47904094330920205
R00332_c_reverse,1.4334782434603487e-07,2.459056173740923e-07,True,0.18575765810238087
R00588_x,0.0335416594061465,0.043286178193864905,True,-0.23198771677196509
TCV4_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.15633669347241436
R01641_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.37119491953700484
R07672_c,0.0002704973445409677,0.00039362027378030476,True,0.23125985210648678
R02035_p,1.1316933501002751e-08,2.0824473564345178e-08,True,0.1832342014402814
TCP2_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3236130836221526
R04748_x,1.4334782434603487e-07,2.459056173740923e-07,True,0.2622423491934958
TCM8,1.4508889103849681e-11,3.842730879806213e-11,True,0.26024723670231836
R04958_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.4213629723029917
R00994_c,9.54696510144592e-06,1.4977023318996947e-05,True,0.2429900200904113
R00658_c,0.001115801546231492,0.0015626158822224213,True,0.15141371815182098
R04724_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.5821278013200973
R04787_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.4681752366073195
R00369_c_reverse,5.569062975843453e-05,8.42345726095318e-05,True,0.18244888610513893
R04533_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.4676162490956989
TCM31,1.4508889103849681e-11,3.842730879806213e-11,True,0.28529471634473286
R00236_m,0.012298612583953778,0.016458819800513197,True,0.10067436453655
R01547_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.39035024355715814
TCM1_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.31526055530409386
TCX7_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3016226280077027
R06024_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.5197065492189875
TCV1_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.22879391217696307
Ex14_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2970139837471425
R00694_c_reverse,0.0335416594061465,0.043286178193864905,True,0.12160471098829266
R00943_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.2297494951561715
R01070N_p,5.803555641539872e-10,1.2044756462605702e-09,True,0.3012149453539887
TCX9,1.4508889103849681e-11,3.842730879806213e-11,True,0.26595096415222697
R04966_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4996099894415092
R00694_c,0.00396729438660086,0.005447499667501832,True,0.1044437752376744
R00842_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.32735646620395475
R04008_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2716286743237146
R05068_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.5631155813126086
R03503_c_reverse,0.0002704973445409677,0.00039362027378030476,True,0.16471523512271236
R01061_p_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3381380292378678
TCM12,1.4508889103849681e-11,3.842730879806213e-11,True,0.2809963351278937
R01354_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.3030455853260992
R04748_x_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.1828435320433985
R01185_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2699849163506895
TCX16_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3093846952404184
R01083_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.23771107131109523
R00190_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,-0.4300256212904194
R02035_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.21791662377101872
R04739_x_reverse,9.54696510144592e-06,1.4977023318996947e-05,True,0.2506385838980357
R01185_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.296372091939204
TCM21,1.4508889103849681e-11,3.842730879806213e-11,True,0.29260637483040514
R00878_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.25869935197514676
R01063_p,1.4334782434603487e-07,2.459056173740923e-07,True,0.22803347099209773
R00156_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,-0.43787447859725265
R02413_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3856555046914255
R04559_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.5944234291514747
R01818_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.38090217804745424
R02739_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.2119084862273143
R00519_x,1.1316933501002751e-08,2.0824473564345178e-08,True,0.23135681979089295
R04958_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.4343537238164123
TCX8_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.291556556032541
R07384_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4225842653536787
TCM9_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.24105428024653974
R04746_x_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.5143324753069551
R00245_c,5.569062975843453e-05,8.42345726095318e-05,True,0.13003340452644027
R04441_c,0.0335416594061465,0.043286178193864905,True,-0.2584955460244143
TCX15_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.316848635857526
R04125_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.283740168846842
R00416_c_reverse,0.0002704973445409677,0.00039362027378030476,True,0.16826288684352608
TCM10,1.4508889103849681e-11,3.842730879806213e-11,True,0.28580019624326214
R00722_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3395011535810035
TCM20_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.26347331799590895
R04566_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.5964619046335283
R05068_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.5674892334347018
R02283_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3668199275673463
R05662_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.41492847231258045
R06031_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.4651178666532951
R00945_m,5.803555641539872e-10,1.2044756462605702e-09,True,0.2734584283549359
TCP14_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.252148081845563
RN01_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.20674820144003178
TCM5_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2757723024856375
RN06_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.2719843971866375
R01512_c,5.569062975843453e-05,8.42345726095318e-05,True,0.18019092927059732
TCM27_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.26140989742739323
R01127_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.3107615722366488
TCP18_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2674790463312068
R01364_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3946413086513274
R01639_c_reverse,1.3259673752008224e-06,2.166031867102247e-06,True,0.20992583703327145
R01993_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.23635831131585633
R01768_c,5.569062975843453e-05,8.42345726095318e-05,True,-0.5317875014696073
R02750_c,5.569062975843453e-05,8.42345726095318e-05,True,0.10528429533744664
R01015_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.39461431940976566
TCP26,1.4334782434603487e-07,2.459056173740923e-07,True,0.25899092537603413
R04535_p_reverse,5.569062975843453e-05,8.42345726095318e-05,True,0.24003455262066878
TCP19,0.0002704973445409677,0.00039362027378030476,True,0.10927418190388966
R04929_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.6467884838177039
R02326_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.333047241066577
R03646_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.31215166867783
R04965_p_reverse,0.001115801546231492,0.0015626158822224213,True,0.16547152276362964
TCX6_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.27192953972535394
R05085_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.495229917671229
R02984_c,0.0002704973445409677,0.00039362027378030476,True,0.1066030669670363
R04566_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.5105468073693861
R01055_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.32667791113682454
R00355_p_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2643895272967835
R02147_c_reverse,9.54696510144592e-06,1.4977023318996947e-05,True,0.1629302834352977
R02282_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.345821171635883
R01324_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.336191547473308
R02556_c,1.1316933501002751e-08,2.0824473564345178e-08,True,0.20239094467550886
R02035_p_reverse,0.0002704973445409677,0.00039362027378030476,True,0.1493876863348673
R04787_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.5355968210155965
R01773_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.33476423982143777
R01466_c,9.54696510144592e-06,1.4977023318996947e-05,True,0.4306006493506493
TCM2_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3555509901840009
R01900_x_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.32746117908487715
TCP29_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2460016938089208
R01360_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2861296228052977
R04969_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4977694246726209
R04535_p,0.00396729438660086,0.005447499667501832,True,0.1839363303884319
R01220_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.2852947122094057
TCV4,1.4334782434603487e-07,2.459056173740923e-07,True,0.12341356057407968
R03346_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.34287323241494594
R00926_c,1.3259673752008224e-06,2.166031867102247e-06,True,0.16315771549258914
R00959_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2940526408883999
R02568_c,0.001115801546231492,0.0015626158822224213,True,0.1337068811150129
R00289_c,0.012298612583953778,0.016458819800513197,True,0.11130570577907338
R00883_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.31321291752429953
R01288_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.3174300275557476
R00343_p,0.012298612583953778,0.016458819800513197,True,0.11431442969762552
R00238_m_reverse,0.001115801546231492,0.0015626158822224213,True,0.12269590182989973
R01512_p_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2963201294337007
R05963_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.47894782296896876
R01549_c,5.569062975843453e-05,8.42345726095318e-05,True,-0.33434306383646845
R05556_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.503150990498353
R04965_c_reverse,0.00396729438660086,0.005447499667501832,True,0.18812811926295625
TCM20,1.4508889103849681e-11,3.842730879806213e-11,True,0.28491766384714645
R02331_c,0.0335416594061465,0.043286178193864905,True,0.06657266437684903
R00316_m_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.22828186210664692
R01830_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.36908646296449904
R04537_p,0.012298612583953778,0.016458819800513197,True,0.16384853588507547
R06086_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4957466432545523
TCM28,1.4508889103849681e-11,3.842730879806213e-11,True,0.2824517680800825
TCX1,1.4508889103849681e-11,3.842730879806213e-11,True,0.14286928863045803
TCM8_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.260674470134205
R00238_p,0.0335416594061465,0.043286178193864905,True,0.11422764414563175
R03443_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.32743597344896874
TCP11,1.1316933501002751e-08,2.0824473564345178e-08,True,0.14920121869089512
R02026_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.2378591576635368
R04784_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.5088688388858621
R02296_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2943470816554588
R00316_m,1.4508889103849681e-11,3.842730879806213e-11,True,0.2468405747013154
R01993_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.21943992268821078
R01976_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.24398758724264594
R01641_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.33017802045821215
R01954_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2942071607665241
TCP21_reverse,0.0335416594061465,0.043286178193864905,True,0.08427898832511961
R00905_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.2355949697583081
R04953_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.5976413590109291
R00926_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2623480778055513
R00713_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.23484462694115177
R04741_x_reverse,1.3259673752008224e-06,2.166031867102247e-06,True,0.2401990824902691
R00095_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2288963791764289
R00658_p_reverse,0.001115801546231492,0.0015626158822224213,True,0.16041605832059727
R02269_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.29828734883226427
R04428_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.32313868993454187
R03925_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.2693750347995487
R03968_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.35293364555081785
R01900_x,1.4508889103849681e-11,3.842730879806213e-11,True,0.3051060621401439
RN05_m,1.4334782434603487e-07,2.459056173740923e-07,True,-0.4759506441070231
R01624_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3789536668062545
R00999_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3020822602463046
R01131_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.14471329854557813
TCV1,1.4508889103849681e-11,3.842730879806213e-11,True,0.18938150605703075
R07436_c,0.0335416594061465,0.043286178193864905,True,-0.3404921700223713
R00095_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.22013758302708636
TCX3_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.19501355621497457
R05982_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4575543660205823
R01398_p_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.28386326761869685
TCM11,1.4508889103849681e-11,3.842730879806213e-11,True,0.32465063102497954
R00512_c,1.3259673752008224e-06,2.166031867102247e-06,True,0.25624317950462283
TCM19_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3616697671168545
R01513_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.2518893505693128
R04537_c,5.569062975843453e-05,8.42345726095318e-05,True,0.20606848600831623
R01021_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.23956882638297736
TCV3,1.4508889103849681e-11,3.842730879806213e-11,True,0.15015667171119754
R01513_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2646307168367175
R01398_m,1.1316933501002751e-08,2.0824473564345178e-08,True,0.26152835193161666
R02035_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.2127437288098615
R04429_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.48026734615050176
R00842_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.6815181510101425
R01518_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3014619546124202
R01432_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.260046657790305
R00238_p_reverse,0.00396729438660086,0.005447499667501832,True,0.11631946631519997
R00840_c,1.3259673752008224e-06,2.166031867102247e-06,True,0.2666339974986132
R00875_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.27590134494220425
R00355_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.22113409887358734
R01624_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.3245655746306771
R03026_x,0.0335416594061465,0.043286178193864905,True,0.04931812674000688
R01280_x,1.4334782434603487e-07,2.459056173740923e-07,True,0.2309459146856912
R01876_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.6071139099942736
R05085_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4891538085989958
R00376N_c,0.00396729438660086,0.005447499667501832,True,0.18240531849607314
R01005_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.34342433620502866
R01063_p_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3445915919835101
R01082_m_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.23585257411399171
RN06_c_reverse,1.1316933501002751e-08,2.0824473564345178e-08,True,0.20869899012679563
R04535_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.2837280165991897
R01706_p,5.803555641539872e-10,1.2044756462605702e-09,True,0.18752331620816548
R01005_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.28727749727328145
R07618_m_reverse,5.569062975843453e-05,8.42345726095318e-05,True,0.1843924287797876
R01221_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.23038716948321258
R01978_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.25104485431392404
R02166_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3385304435548973
TCX5,1.4508889103849681e-11,3.842730879806213e-11,True,0.25590530722375354
R02326_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.3204322940885233
R01857_c,9.54696510144592e-06,1.4977023318996947e-05,True,0.27503454293492324
R04740_x,1.4508889103849681e-11,3.842730879806213e-11,True,0.6170516209388311
R05341_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.43941085453640355
TCX13_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.3201966310542336
TCP3_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.32582553501547795
R04724_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.610388975388257
R07263_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3668038767889001
R00115_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2570196490129281
R01976_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.27397135235998965
R00238_x_reverse,0.0335416594061465,0.043286178193864905,True,0.06876714870105444
R04964_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.5729358385939046
TCM29,1.4508889103849681e-11,3.842730879806213e-11,True,0.26729517119414864
R04536_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.48174069254828944
R05841_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.4026150619281264
R01334_p,0.0335416594061465,0.043286178193864905,True,-0.12012629316135959
R03991_x,5.803555641539872e-10,1.2044756462605702e-09,True,0.3056470685113413
Ex4_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.32372945101631856
R03503_c,1.1316933501002751e-08,2.0824473564345178e-08,True,0.2765601377752171
R02556_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2698789650939399
R02124_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.284878040928136
R02058_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.25345394040531966
R01213_c,0.012298612583953778,0.016458819800513197,True,-0.22478946231915348
R04004_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.2065102657721246
R05983_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.4699587489493407
TCP30,1.4508889103849681e-11,3.842730879806213e-11,True,0.23471270660828855
R02740_p,5.569062975843453e-05,8.42345726095318e-05,True,0.19016744063952706
R01518_p_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.326070889076924
R03777N_x,0.0335416594061465,0.043286178193864905,True,-0.15246401677628452
R00158_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2519088140108834
R01070N_p_reverse,1.4334782434603487e-07,2.459056173740923e-07,True,0.2169952291488672
TCM4_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.31933885751005037
TCV5,1.1316933501002751e-08,2.0824473564345178e-08,True,0.19800479473925675
R02421_p,9.54696510144592e-06,1.4977023318996947e-05,True,0.20302147318915573
R00840_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.2668437426175716
R06041_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.49051718574623604
R03243_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.33741460487158226
R02088_c,1.4334782434603487e-07,2.459056173740923e-07,True,0.24588851587959185
R00875_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.28705355627137424
R04953_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.6039750699939815
R00342_p_reverse,9.54696510144592e-06,1.4977023318996947e-05,True,0.19456095139448618
R07618_m,1.4508889103849681e-11,3.842730879806213e-11,True,0.23759863883031168
R00867_c,0.0002704973445409677,0.00039362027378030476,True,0.4474997249539268
TCX17_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.306965193497339
TCX18_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.27097919872644927
R00342_m,1.1316933501002751e-08,2.0824473564345178e-08,True,0.18086355544777225
R04429_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.4501435810699765
R06035_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.4651767409633406
R04536_c_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.5799975346018916
R00253_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.3551744172081823
R04784_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.529759155832454
R02296_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.39391329727245983
R01015_p,1.4508889103849681e-11,3.842730879806213e-11,True,0.29229561198328086
R02331_c_reverse,5.803555641539872e-10,1.2044756462605702e-09,True,0.34469994907154067
R00623_c,0.0335416594061465,0.043286178193864905,True,0.11815491744936299
R00889_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.38906246061876704
TCP22_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.2650195398129407
TCP22,1.4508889103849681e-11,3.842730879806213e-11,True,0.25691945769391233
R04737_x_reverse,1.4334782434603487e-07,2.459056173740923e-07,True,0.30475138882868363
TCX11,1.4508889103849681e-11,3.842730879806213e-11,True,0.3095949754302679
R03778_x,5.803555641539872e-10,1.2044756462605702e-09,True,0.29384316681746914
TCX5_reverse,1.4508889103849681e-11,3.842730879806213e-11,True,0.23108914917601017
R00149_c,1.4508889103849681e-11,3.842730879806213e-11,True,0.2725474298640794
R04544_c,0.012298612583953778,0.016458819800513197,True,0.10048526463541471
R04004_c_reverse,1.3259673752008224e-06,2.166031867102247e-06,True,0.5502113841846531
R02291_c,5.803555641539872e-10,1.2044756462605702e-09,True,0.2945442550818392
